"Proteins Unique Sequence ID"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Contaminant"	"Coverage in Percent"	"Number of Unique Peptides"	"MW in kDa"	"Abundances Grouped buffer16 Control"	"Abundances Grouped buffer16 Sample"	"Abundances Grouped buffer19 Control"	"Abundances Grouped buffer19 Sample"	"Abundances Grouped buffer2 Control"	"Abundances Grouped buffer2 Sample"	"Abundances Grouped buffer25 Control"	"Abundances Grouped buffer25 Sample"	"Abundances Grouped buffer29 Control"	"Abundances Grouped buffer29 Sample"	"Abundances Grouped buffer3 Control"	"Abundances Grouped buffer3 Sample"	"Abundance F9 Heavy Control a buffer16"	"Abundance F10 Heavy Control b buffer16"	"Abundance F11 Heavy Control c buffer16"	"Abundance F12 Heavy Control d buffer16"	"Abundance F9 Light Sample a buffer16"	"Abundance F10 Light Sample b buffer16"	"Abundance F11 Light Sample c buffer16"	"Abundance F12 Light Sample d buffer16"	"Abundance F13 Heavy Control a buffer19"	"Abundance F14 Heavy Control b buffer19"	"Abundance F15 Heavy Control c buffer19"	"Abundance F16 Heavy Control d buffer19"	"Abundance F13 Light Sample a buffer19"	"Abundance F14 Light Sample b buffer19"	"Abundance F15 Light Sample c buffer19"	"Abundance F16 Light Sample d buffer19"	"Abundance F1 Heavy Control a buffer2"	"Abundance F2 Heavy Control b buffer2"	"Abundance F3 Heavy Control c buffer2"	"Abundance F4 Heavy Control d buffer2"	"Abundance F1 Light Sample a buffer2"	"Abundance F2 Light Sample b buffer2"	"Abundance F3 Light Sample c buffer2"	"Abundance F4 Light Sample d buffer2"	"Abundance F17 Heavy Control a buffer25"	"Abundance F18 Heavy Control b buffer25"	"Abundance F19 Heavy Control c buffer25"	"Abundance F20 Heavy Control d buffer25"	"Abundance F17 Light Sample a buffer25"	"Abundance F18 Light Sample b buffer25"	"Abundance F19 Light Sample c buffer25"	"Abundance F20 Light Sample d buffer25"	"Abundance F21 Heavy Control a buffer29"	"Abundance F22 Heavy Control b buffer29"	"Abundance F23 Heavy Control c buffer29"	"Abundance F24 Heavy Control d buffer29"	"Abundance F21 Light Sample a buffer29"	"Abundance F22 Light Sample b buffer29"	"Abundance F23 Light Sample c buffer29"	"Abundance F24 Light Sample d buffer29"	"Abundance F5 Heavy Control a buffer3"	"Abundance F6 Heavy Control b buffer3"	"Abundance F7 Heavy Control c buffer3"	"Abundance F8 Heavy Control d buffer3"	"Abundance F5 Light Sample a buffer3"	"Abundance F6 Light Sample b buffer3"	"Abundance F7 Light Sample c buffer3"	"Abundance F8 Light Sample d buffer3"	"Modifications"
"-6890346438132187209"	"High"	"IsMasterProtein"	"Q14165"	"Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1"	"False"	"6"	"1"	"32.2"	""	""	""	"33643.8791535946"	""	"37353.6306221743"	""	"55288.390625"	""	"16608.72265625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"33525.57421875"	""	"33762.6015625"	""	""	""	""	""	""	""	"34151.84375"	"40855.58984375"	""	""	""	""	""	"55288.390625"	""	""	""	""	""	""	""	"16608.72265625"	""	""	""	""	""	""	""	""	""	""	""
"934154099112790351"	"High"	"IsMasterProtein"	"H3BMR1"	"UPF0235 protein C15orf40 (Fragment) OS=Homo sapiens OX=9606 GN=C15orf40 PE=1 SV=1"	"False"	"7"	"1"	"15.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"988734972597675031"	"High"	"IsMasterProtein"	"P01833"	"Polymeric immunoglobulin receptor OS=Homo sapiens OX=9606 GN=PIGR PE=1 SV=4"	"False"	"1"	"1"	"83.2"	"66040.3671875"	"183027.25"	""	"100808.578125"	""	"265599.895063292"	""	"185077.350467846"	""	"82058.7578125"	""	"332912.6875"	""	""	"66040.3671875"	""	"176051.75"	""	"344021.78125"	"183027.25"	""	""	""	""	"100808.578125"	""	""	""	""	""	""	""	"466413.09375"	""	"151246.40625"	""	""	""	""	""	"535269.8125"	""	"63993.1953125"	""	""	""	""	""	"65446.69140625"	"82058.7578125"	""	"138955.390625"	""	""	""	""	""	""	""	"332912.6875"	""
"1156142612126302656"	"High"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5"	"False"	"1"	"1"	"170.5"	""	""	"38016.4067012876"	"34191.88671875"	"40767.5078125"	"25211.1635318415"	"22813.609375"	""	""	""	"76567.776342382"	"82274.7421875"	""	""	""	""	""	""	""	""	""	""	"29700.44921875"	"48660.78515625"	""	"27177.892578125"	"34191.88671875"	"43802.703125"	"71556.1875"	"40767.5078125"	""	"20476.822265625"	"61439.69921875"	"30074.302734375"	"20711.66015625"	"21134.4140625"	""	""	"22813.609375"	""	""	""	""	""	""	""	""	""	""	""	""	""	"76595.1953125"	"75891.765625"	"79506.6640625"	"76540.3671875"	""	"89683.890625"	"78496.265625"	"82274.7421875"	""
"73314825338731721"	"High"	"IsMasterProtein"	"D6R9W4"	"Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1"	"False"	"5"	"1"	"36.4"	""	""	"86443.65625"	"103489.421270258"	""	""	""	""	""	""	"67469.1686879039"	"93774.78125"	""	""	""	""	""	""	""	""	""	""	""	"86443.65625"	""	""	"84991.140625"	"126013.84375"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"63154.7421875"	""	"72078.3359375"	""	"93774.78125"	""	""	""
"-8826261878749587371"	"High"	"IsMasterProtein"	"P39023"	"60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2"	"False"	"2"	"1"	"46.1"	""	"173666.46875"	""	"181344.629409584"	""	"126835.497716302"	""	"152899.48126089"	""	""	""	"278938.267853665"	""	""	""	""	""	"100658"	"173666.46875"	"224943.625"	""	""	""	""	"76895.3125"	"133423.0625"	"246478.1875"	"286995.875"	""	""	""	""	"226213.40625"	"106846.203125"	"150564.484375"	"104135.84375"	""	""	""	""	"120139.5078125"	"212045.671875"	"163112.015625"	"143326.359375"	""	""	""	""	""	""	""	""	""	""	""	""	"469833.90625"	"233098.671875"	"292957.75"	"265589.6875"	""
"-8992300059314300363"	"High"	"IsMasterProtein"	"K7EJV9"	"60S ribosomal protein L23a (Fragment) OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1"	"False"	"8"	"1"	"19.4"	""	""	""	"176853.794174378"	""	""	""	""	""	""	""	"359831.013539096"	""	""	""	""	""	""	""	""	""	""	""	""	"142604.296875"	""	"219329.046875"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"375612.90625"	""	""	"344712.21875"	""
"-6898362588139573585"	"High"	"IsMasterProtein"	"Q01105"	"Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3"	"False"	"4"	"1"	"33.5"	""	"84371.75"	""	"100505.828125"	""	"92749.2647621647"	""	"141027.304919827"	""	"58765.66796875"	""	""	""	""	""	""	""	""	""	"84371.75"	""	""	""	""	""	"143232.71875"	"93571.796875"	"100505.828125"	""	""	""	""	"136425.90625"	""	""	"63055.6640625"	""	""	""	""	""	"152386.640625"	""	"130514.7265625"	""	""	""	""	"58765.66796875"	"64171.734375"	""	"58254.9140625"	""	""	""	""	""	""	""	""	""
"-5274486591603011530"	"High"	"IsMasterProtein"	"A0A3B3ISS6"	"Transmembrane glycoprotein NMB OS=Homo sapiens OX=9606 GN=GPNMB PE=1 SV=1"	"False"	"2"	"1"	"65.9"	""	"232182.1875"	"109180.0625"	"267163.144739748"	"98238.7109375"	"174413.33966447"	""	"156027.111797436"	""	"66554.0212085496"	"99845.9140625"	"196166.927153536"	""	""	""	""	"185237.28125"	""	"232182.1875"	"301667.34375"	""	"117457.6015625"	"109180.0625"	"108026.0546875"	"112190.8828125"	"274367.03125"	"453201.21875"	"260148.40625"	""	"98238.7109375"	""	""	"191858.4375"	"182291.171875"	"131593.78125"	"166875.953125"	""	""	""	""	"332725.65625"	"177314.875"	"59953.98046875"	"137295.078125"	""	""	""	""	""	"67375.671875"	""	"65742.390625"	""	""	""	"99845.9140625"	""	""	"176678.09375"	"217805.515625"	""
"6180366262275080504"	"High"	"IsMasterProtein"	"P00505"	"Aspartate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=GOT2 PE=1 SV=3"	"False"	"5"	"1"	"47.5"	""	""	""	""	""	""	""	"1699186"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1699186"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"-7354087714837093152"	"Medium"	"IsMasterProtein"	"A0A0A0MRM9"	"Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=1"	"False"	"2"	"1"	"74.6"	""	""	""	"34613.59765625"	""	"25857.9453125"	""	"57128.5000745578"	""	"34692.9761664821"	""	"40114.7454168772"	""	""	""	""	""	""	""	""	""	""	""	""	""	"34613.59765625"	""	""	""	""	""	""	"40915.48046875"	"25857.9453125"	"14678.6865234375"	""	""	""	""	""	""	""	"29347.615234375"	"111207.1796875"	""	""	""	""	""	"40153.62890625"	""	"29974.939453125"	""	""	""	""	""	""	"34369.87109375"	"46819.8671875"	""
"-6132211058289338388"	"Medium"	"IsMasterProtein"	"E7EN89"	"Toll interacting protein, isoform CRA_b OS=Homo sapiens OX=9606 GN=TOLLIP PE=1 SV=2"	"False"	"7"	"1"	"27.0"	""	"90976.6296730595"	""	"76237.84375"	""	"51209.2734375"	""	"89792.5625"	""	""	""	"64870.8861255152"	""	""	""	""	"115905.0390625"	""	"71409.7265625"	""	""	""	""	""	""	"98988.8984375"	"64776.05078125"	"76237.84375"	""	""	""	""	""	""	"51209.2734375"	""	""	""	""	""	"95807.1953125"	"89792.5625"	"54830.4765625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"73142.6015625"	"57534.62109375"	""
"-3971970484285596259"	"Medium"	"IsMasterProtein"	"A0A1W2PR06"	"Cationic amino acid transporter 2 (Fragment) OS=Homo sapiens OX=9606 GN=SLC7A2 PE=1 SV=1"	"False"	"1"	"1"	"74.3"	"546657.348479807"	""	"169190.65625"	"46041.609375"	"653454.474712319"	"22102.6438441105"	"1216667.56695672"	"36528.7421875"	"2333315.63114842"	""	"874471.690647164"	"60896.4113424386"	""	""	"128704.1015625"	"2321870.5"	""	""	""	""	"332845.84375"	""	"133398.59375"	"169190.65625"	"24017.765625"	"46041.609375"	""	"99489.046875"	"432956.03125"	"323962.9375"	"1762433.75"	"986249.6875"	"48958.8125"	"21766.94921875"	"15747.5009765625"	"22443.515625"	"506416"	"1879863.375"	"787440.1875"	"6393294.5"	""	"36528.7421875"	""	""	"8024604"	"417004.78125"	"5839330.5"	"932360.625"	""	""	""	""	"11893962"	"1531600.375"	"378945.4375"	"499282.15625"	"72158.8984375"	"51391.76171875"	"46619.19921875"	"91451.3203125"	""
"-2414375605373432376"	"Medium"	"IsMasterProtein"	"Q8TCU4"	"Alstrom syndrome protein 1 OS=Homo sapiens OX=9606 GN=ALMS1 PE=1 SV=4"	"False"	"1"	"1"	"460.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"-8934162612826118940"	"Medium"	"IsMasterProtein"	"J3KSI8"	"28S ribosomal protein S7, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPS7 PE=1 SV=1"	"False"	"9"	"1"	"18.4"	""	""	""	""	""	""	""	""	""	"22212.2734375"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22212.2734375"	""	""	""	""	""	""	""	""	""	""	""
"-4846658872779087383"	"Medium"	"IsMasterProtein"	"P61964"	"WD repeat-containing protein 5 OS=Homo sapiens OX=9606 GN=WDR5 PE=1 SV=1"	"False"	"7"	"1"	"36.6"	""	""	"109581.921875"	"154801.493272357"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"95364.046875"	"109581.921875"	"133933.375"	""	"120661.5390625"	""	"198601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"-7388768508338888334"	"Medium"	"IsMasterProtein"	"F5GYZ5"	"Superoxide dismutase (Fragment) OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=1"	"False"	"8"	"1"	"21.1"	""	""	""	""	""	""	""	""	"58397.1015625"	"57020.1482207728"	""	"60545.640625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"58397.1015625"	""	""	""	"77605.3125"	""	"41895.29296875"	""	""	""	""	""	"60545.640625"	""	""	""
"1612740361905663696"	"Medium"	"IsMasterProtein"	"P24298"	"Alanine aminotransferase 1 OS=Homo sapiens OX=9606 GN=GPT PE=1 SV=3"	"False"	"2"	"1"	"54.6"	"288344.40625"	"263044.843841151"	"179323.320561427"	"415683.59375"	"422476.726953932"	"682196.060742461"	"689545.875"	"991443.687067139"	"242744.304140173"	"1072407.83495512"	"303657.753059058"	"984300.411055487"	"345264.65625"	"111431.3515625"	""	"288344.40625"	"407054.3125"	"169983.6796875"	"65334.8828125"	"754684.15625"	"92203.8046875"	"349969.75"	"119616.9453125"	"268831.921875"	""	"3784610.6875"	"415683.59375"	"382254.578125"	""	""	"805997.1875"	"221448.1484375"	"809921.75"	"574612.875"	"945236.84375"	"114024.265625"	""	"107675.0546875"	"1007988.5"	"689545.875"	"965226.65625"	"1018372.8125"	"1087774.125"	"436988.875"	"171220.796875"	"344145.09375"	""	""	"872305.875"	"1200454.625"	"958019.1875"	"1283308.78125"	"481277.96875"	"191589.96875"	"574571.203125"	"109774.7578125"	"1252881.03125"	"1111424"	"871717.09375"	"360888.03125"	""
"4968462079005462718"	"Medium"	"IsMasterProtein"	"F8WJN3"	"Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens OX=9606 GN=CPSF6 PE=1 SV=1"	"False"	"5"	"1"	"52.2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9103143806185528671"	"Medium"	"IsMasterProtein"	"Q86UA1"	"Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3"	"False"	"2"	"1"	"78.4"	""	""	"84627.40625"	"80681.765625"	""	"7314.5595703125"	"9613.4150390625"	"21414.27734375"	""	"22627.279296875"	""	""	""	""	""	""	""	""	""	""	""	"78453.9296875"	"99637.234375"	"84627.40625"	""	"80681.765625"	"98115.46875"	"77341.515625"	""	""	""	""	""	""	"7314.5595703125"	""	""	""	""	"9613.4150390625"	""	"21414.27734375"	""	""	""	""	""	""	"22627.279296875"	""	""	""	""	""	""	""	""	""	""	""	""
"-7657012177295081485"	"Medium"	"IsMasterProtein"	"O43684"	"Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1"	"False"	"4"	"1"	"37.1"	"88030.0625"	"66287.203125"	"106795.546875"	"152799.578290307"	"107696.7890625"	"102176.167208419"	"108027.742863946"	"46407.328125"	""	"34926.58203125"	"124739.722459885"	"112117.3359375"	""	"25369.88671875"	"88030.0625"	"109329.9609375"	"99404.28125"	"24059.14453125"	"66287.203125"	""	"84906.640625"	""	"113458.6015625"	"106795.546875"	"124577.3203125"	"183638.03125"	"166657.578125"	"140093.90625"	"132069.8125"	""	"99210.90625"	"107696.7890625"	"124687.03125"	""	"83729.390625"	""	"125578.3828125"	"154739.5625"	"92929.953125"	"87054.75"	"40638.44140625"	""	"46407.328125"	"84606.5234375"	""	""	""	""	""	"34926.58203125"	"31284.607421875"	"62843.078125"	"167377.796875"	""	""	"92963.3359375"	"112117.3359375"	""	"104907.7265625"	"147179.34375"	""
"-2845433520322820451"	"Medium"	"IsMasterProtein"	"Q96DR8"	"Mucin-like protein 1 OS=Homo sapiens OX=9606 GN=MUCL1 PE=1 SV=1"	"False"	"10"	"1"	"9.0"	""	"514741.135736176"	""	"620656.9375"	""	""	""	"102984.1171875"	""	"526399.9375"	""	"812808.6875"	""	""	""	""	"244103.328125"	"314135.25"	"843453.375"	"1471675.125"	""	""	""	""	""	""	""	"620656.9375"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"102984.1171875"	""	""	""	""	""	"613395"	"526399.9375"	"258027.203125"	""	""	""	""	""	"812808.6875"	""	""	""	""
"5753903603639706733"	"Medium"	"IsMasterProtein"	"Q15021"	"Condensin complex subunit 1 OS=Homo sapiens OX=9606 GN=NCAPD2 PE=1 SV=3"	"False"	"1"	"1"	"157.1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"498949937330635026"	"Medium"	"IsMasterProtein"	"A0A0J9YX35"	"Immunoglobulin heavy variable 3-64D OS=Homo sapiens OX=9606 GN=IGHV3-64D PE=3 SV=1"	"False"	"9"	"1"	"12.8"	""	"175420.84375"	""	"211838.590608373"	""	"357126.356421511"	""	"250539.688476944"	""	"310445.646438436"	""	"352618.614847086"	""	""	""	""	"149127.625"	""	"175420.84375"	"357243.125"	""	""	""	""	"84638.1484375"	"151580.296875"	"296051.59375"	"316587.28125"	""	""	""	""	"334026.8125"	"482901.8125"	"381823.34375"	"264148.8125"	""	""	""	""	"175450.59375"	"326395.21875"	"192313.28125"	"455263.125"	""	""	""	""	"297537.25"	"323914.0625"	"179797.015625"	"345505.6875"	""	""	""	""	"576317.9375"	"379976.0625"	"282415.71875"	"327230.84375"	""
"-7617110230947937941"	"Medium"	"IsMasterProtein"	"C9JF17"	"Apolipoprotein D (Fragment) OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1"	"False"	"3"	"1"	"24.1"	"104097.128975105"	"96652.9140625"	"55399.3125"	"120851.881215792"	"46296.4119582721"	""	"69032.6492436557"	"57217.4321157328"	""	"33397.63671875"	"61067.4453125"	""	"194696.78125"	"63403.85546875"	"170907.78125"	"60474.359375"	"95505.859375"	""	"152014.765625"	"96652.9140625"	"55399.3125"	"92500.328125"	""	"48995.609375"	"85871.8828125"	"106504.296875"	"142928.640625"	"137132.28125"	""	""	"68399.4140625"	"31335.908203125"	""	""	""	""	"81034.484375"	"58808.37890625"	"85285.890625"	"32934.16796875"	"50642.3359375"	"64646.19921875"	""	""	""	""	""	""	""	"33397.63671875"	""	""	""	"48113.3671875"	"61067.4453125"	"92458.7734375"	""	""	""	""	""
"2940838184617924557"	"Medium"	"IsMasterProtein"	"Q8NEX9"	"Short-chain dehydrogenase/reductase family 9C member 7 OS=Homo sapiens OX=9606 GN=SDR9C7 PE=1 SV=1"	"False"	"4"	"1"	"35.2"	""	"272714.734284031"	""	"146194.352974477"	""	"97813.6895851075"	""	"138138.39045526"	""	"66886.9608378087"	""	"126219.269736455"	""	""	""	""	"915384.125"	"71117.296875"	"298713.71875"	"248978.609375"	""	""	""	""	"149318.28125"	"1116019.75"	"135211.328125"	"143135.78125"	""	""	""	""	"75438.0078125"	""	"126826.2265625"	""	""	""	""	""	"175920.90625"	"221308.78125"	"62150.44921875"	"108470.421875"	""	""	""	""	""	"70555.1171875"	""	"63409.51171875"	""	""	""	""	""	""	"128417.6015625"	"124058.5703125"	""
"427492747500399418"	"Medium"	"IsMasterProtein"	"Q9BYZ2"	"L-lactate dehydrogenase A-like 6B OS=Homo sapiens OX=9606 GN=LDHAL6B PE=1 SV=3"	"False"	"4"	"1"	"41.9"	""	""	""	"30571.9465317896"	""	"30899.013671875"	"95332.8515625"	"96236.34375"	"25802.609375"	""	"32615.416015625"	"27889.107421875"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"29628.880859375"	"31545.029296875"	""	""	""	""	"30899.013671875"	""	""	""	""	""	""	"95332.8515625"	""	""	""	"96236.34375"	""	"25802.609375"	""	""	""	""	""	""	""	""	"32615.416015625"	""	""	""	""	"27889.107421875"	""
"-5703387660850171759"	"Medium"	"IsMasterProtein"	"O95900"	"Mitochondrial mRNA pseudouridine synthase TRUB2 OS=Homo sapiens OX=9606 GN=TRUB2 PE=1 SV=1"	"False"	"3"	"1"	"36.7"	"96088.3002592284"	"669620.585279958"	""	"583003.682778498"	"60680.5859375"	"775279.16421876"	"125706.204525624"	"1635225.15357127"	"67970.453125"	"1812155.14321719"	"186260.515625"	"1028357.88004326"	""	"67919.546875"	""	"135939.6796875"	"1265215.75"	"505107.21875"	"184159.78125"	"887715.9375"	""	""	""	""	"402298.28125"	"844878.8125"	"846162.4375"	"357020.53125"	"41736.84765625"	"60680.5859375"	"171349.015625"	""	"767084.3125"	"783561.5625"	"1181884"	"267608"	"50278.69140625"	"314289.203125"	""	""	"1173681.625"	"1507054.375"	"1774296.5"	"4724454.5"	"178754.4765625"	"46358.90234375"	"67970.453125"	""	"1882111.5"	"1744799"	"2542701.75"	"1601652"	"306124.953125"	"78000.6640625"	"186260.515625"	""	"1350482.75"	"1125099.375"	"939934.6875"	"653640.8125"	""
"7500011476613652918"	"Medium"	"IsMasterProtein"	"Q92526"	"T-complex protein 1 subunit zeta-2 OS=Homo sapiens OX=9606 GN=CCT6B PE=1 SV=5"	"False"	"2"	"1"	"57.8"	"51003.5369075789"	"31022.1133964819"	"129449.421875"	"57874.125"	"131820.09375"	"133413.369680601"	"66629.0279478629"	"124678.3125"	""	"55612.19921875"	"122990.847930566"	"151441.75"	""	""	"46751.80078125"	"55641.9375"	"28807.986328125"	"33406.4140625"	""	""	""	"88393.015625"	"129449.421875"	"134593.375"	"31986.755859375"	"57874.125"	""	"126233.9140625"	"131820.09375"	"173322.609375"	"111067.640625"	""	"127289.796875"	"139831.53125"	""	""	""	"69552.03125"	"63828.8671875"	""	""	"124678.3125"	""	""	""	""	""	""	""	"55612.19921875"	""	""	"117548.3125"	"107792.2578125"	"128685.375"	"170168.109375"	"151441.75"	"121696.0859375"	""	"166539.859375"	""
"-9070833393134552105"	"Medium"	"IsMasterProtein"	"A0A087WWI4"	"Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1"	"False"	"2"	"1"	"75.1"	""	""	"71264.369101234"	"108676.9609375"	"91752.2493814749"	"86150.955823826"	"86898.3203125"	"160323.703125"	"34144.04296875"	""	"87779.8888403692"	"95765.9296875"	""	""	""	""	""	""	""	""	""	"54114.8828125"	""	"93848.6796875"	""	""	""	"108676.9609375"	"148052.484375"	"87018.359375"	"96743.66796875"	"84384.546875"	"69070.8203125"	"107454.7421875"	""	""	""	"92006.4140625"	"68195.625"	"86898.3203125"	""	"160323.703125"	""	""	""	""	"34144.04296875"	""	""	""	""	""	"110619.7421875"	"69655.8203125"	""	""	""	""	""	"95765.9296875"	""
"-3427598645898203721"	"Medium"	"IsMasterProtein"	"O14828"	"Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3"	"False"	"4"	"1"	"38.3"	"14086.0343414355"	"262643.788831797"	"25239.55004374"	"308176.901369551"	"14594.6519697967"	"45870.1953125"	"10253.138671875"	"55523.8122590059"	"10452.998046875"	"66887.8207741302"	"21090.099609375"	"51909.1015625"	""	"12351.216796875"	"16064.51953125"	""	"167636.671875"	"220716.359375"	"312535.78125"	"463167.78125"	""	""	"19770.353515625"	"32221.724609375"	"81588.7265625"	"347012.09375"	"375951.90625"	"273687.875"	"21037.759765625"	""	""	"10124.8359375"	"66688.7265625"	"45870.1953125"	""	"42592.65234375"	""	""	"10253.138671875"	""	"42020.43359375"	"59736.17578125"	"51608.48828125"	"62770.71484375"	""	""	"10452.998046875"	""	"70227.546875"	"104427.953125"	"53293.58984375"	"63706.91796875"	""	""	""	"21090.099609375"	"391887.625"	"42283.5234375"	""	"51909.1015625"	""
"702137106515505440"	"Medium"	"IsMasterProtein"	"A0A0A0MSZ9"	"Cleavage stimulation factor subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=CSTF1 PE=1 SV=1"	"False"	"3"	"1"	"38.4"	"716457.511872199"	""	"797117.981734575"	"123417.799740892"	"440761.498680196"	"46987.80859375"	"411866.445893332"	"45927.05078125"	"212695.983276995"	""	"603703.030949368"	"144461.629735528"	"817340.0625"	"248458.546875"	"806197.9375"	"636706.375"	""	""	""	""	"524844.375"	"2007541.25"	"817783.5625"	"776974.625"	"33967.3359375"	"137087.5625"	"148769.21875"	"111111.125"	"582447.1875"	"508496.8125"	"382049"	"286868.21875"	"30215.232421875"	"61889.7109375"	""	"46987.80859375"	"1008686.625"	"592115.25"	"238069.125"	"286488.09375"	""	"45927.05078125"	""	""	"378205.3125"	"224120.953125"	"151127.640625"	"201853.421875"	""	""	""	""	"722035.5"	"415760.15625"	"636542.375"	"572557.875"	"122861.7734375"	"167946.921875"	"137284.84375"	"152013.59375"	""
"-348929784632102448"	"Medium"	"IsMasterProtein"	"O75306"	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2"	"False"	"2"	"1"	"52.5"	""	""	"114190.90625"	""	""	""	"54067.68359375"	""	"26189.94140625"	""	""	""	""	""	""	""	""	""	""	""	""	"114190.90625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"54067.68359375"	""	""	""	""	""	""	""	"26189.94140625"	""	""	""	""	""	""	""	""	""	""	""	""	""
"-2988284214847655383"	"Medium"	"IsMasterProtein"	"Q5VTH9"	"WD repeat-containing protein 78 OS=Homo sapiens OX=9606 GN=WDR78 PE=2 SV=1"	"False"	"2"	"1"	"94.5"	""	""	""	""	""	""	""	""	""	"247098.640625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"247098.640625"	""	""	""	""	""	""	""	""	""	""
"-7498907094133803237"	"Medium"	"IsMasterProtein"	"A4D1P6"	"WD repeat-containing protein 91 OS=Homo sapiens OX=9606 GN=WDR91 PE=1 SV=2"	"False"	"1"	"1"	"83.3"	""	"667603.832828866"	""	"328221.256799041"	""	"192896.15625"	""	"202339.34375"	""	"141985.015625"	""	"147212.319850646"	""	""	""	""	"601632.1875"	"194314.625"	"740809.5625"	"755482.1875"	""	""	""	""	"206126.75"	"371096"	"328534.625"	"327908.1875"	""	""	""	""	"244806.203125"	""	"175370.4375"	"192896.15625"	""	""	""	""	"686448.6875"	""	"202339.34375"	"162358.015625"	""	""	""	""	""	""	"141985.015625"	""	""	""	""	""	""	"165727.78125"	"130765.4453125"	""	""
