"Proteins Unique Sequence ID"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of Protein Unique Peptides"	"Number of Unique Peptides"	"Score Sequest HT Sequest HT"	"Number of Razor Peptides"	"Abundance Ratio Heavy Sample  Light Control"	"Abundance Ratio log2 Heavy Sample  Light Control"	"Abundance Ratio Adj P-Value Heavy Sample  Light Control"	"Abundance Ratio Variability in Percent Heavy Sample  Light Control"	"Abundance Ratios by Bio Rep Heavy Samplerep1  Light Controlrep1"	"Abundance Ratios by Bio Rep Heavy Samplerep2  Light Controlrep2"	"Abundance Ratios by Bio Rep Heavy Samplerep3  Light Controlrep3"	"Abundance Ratios by Bio Rep Heavy Samplerep4  Light Controlrep4"	"Abundance Ratios by Bio Rep Heavy Samplerep5  Light Controlrep5"	"Abundance Ratios by Bio Rep Heavy Samplerep6  Light Controlrep6"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep1  Light Controlrep1"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep2  Light Controlrep2"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep3  Light Controlrep3"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep4  Light Controlrep4"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep5  Light Controlrep5"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep6  Light Controlrep6"	"Abundances Grouped Light Control"	"Abundances Grouped Heavy Sample"	"Abundances by Bio Rep Light Controlrep1"	"Abundances by Bio Rep Light Controlrep2"	"Abundances by Bio Rep Light Controlrep3"	"Abundances by Bio Rep Light Controlrep4"	"Abundances by Bio Rep Light Controlrep5"	"Abundances by Bio Rep Light Controlrep6"	"Abundances by Bio Rep Heavy Samplerep1"	"Abundances by Bio Rep Heavy Samplerep2"	"Abundances by Bio Rep Heavy Samplerep3"	"Abundances by Bio Rep Heavy Samplerep4"	"Abundances by Bio Rep Heavy Samplerep5"	"Abundances by Bio Rep Heavy Samplerep6"	"Abundances Scaled F1 Light Control rep1"	"Abundances Scaled F2 Light Control rep2"	"Abundances Scaled F3 Light Control rep3"	"Abundances Scaled F4 Light Control rep4"	"Abundances Scaled F5 Light Control rep5"	"Abundances Scaled F6 Light Control rep6"	"Abundances Scaled F1 Heavy Sample rep1"	"Abundances Scaled F2 Heavy Sample rep2"	"Abundances Scaled F3 Heavy Sample rep3"	"Abundances Scaled F4 Heavy Sample rep4"	"Abundances Scaled F5 Heavy Sample rep5"	"Abundances Scaled F6 Heavy Sample rep6"	"Abundances Normalized F1 Light Control rep1"	"Abundances Normalized F2 Light Control rep2"	"Abundances Normalized F3 Light Control rep3"	"Abundances Normalized F4 Light Control rep4"	"Abundances Normalized F5 Light Control rep5"	"Abundances Normalized F6 Light Control rep6"	"Abundances Normalized F1 Heavy Sample rep1"	"Abundances Normalized F2 Heavy Sample rep2"	"Abundances Normalized F3 Heavy Sample rep3"	"Abundances Normalized F4 Heavy Sample rep4"	"Abundances Normalized F5 Heavy Sample rep5"	"Abundances Normalized F6 Heavy Sample rep6"	"Abundance F1 Light Control rep1"	"Abundance F2 Light Control rep2"	"Abundance F3 Light Control rep3"	"Abundance F4 Light Control rep4"	"Abundance F5 Light Control rep5"	"Abundance F6 Light Control rep6"	"Abundance F1 Heavy Sample rep1"	"Abundance F2 Heavy Sample rep2"	"Abundance F3 Heavy Sample rep3"	"Abundance F4 Heavy Sample rep4"	"Abundance F5 Heavy Sample rep5"	"Abundance F6 Heavy Sample rep6"	"Found in Sample in S1 F1 Light Control rep1"	"Found in Sample in S2 F2 Light Control rep2"	"Found in Sample in S3 F3 Light Control rep3"	"Found in Sample in S4 F4 Light Control rep4"	"Found in Sample in S5 F5 Light Control rep5"	"Found in Sample in S6 F6 Light Control rep6"	"Found in Sample in S7 F1 Heavy Sample rep1"	"Found in Sample in S8 F2 Heavy Sample rep2"	"Found in Sample in S9 F3 Heavy Sample rep3"	"Found in Sample in S10 F4 Heavy Sample rep4"	"Found in Sample in S11 F5 Heavy Sample rep5"	"Found in Sample in S12 F6 Heavy Sample rep6"	"Number of Protein Groups"
"-6691295681622675704"	"High"	"IsMasterProtein"	"A0A140T974"	"Flotillin (Fragment) OS=Homo sapiens OX=9606 GN=FLOT1 PE=1 SV=1"	"0.006"	"False"	"3.155"	"17"	"1"	"0"	"1"	"7.59"	"0"	"1.070"	"0.10"	"0.911676561376389"	"11.66"	"1.114"	"1.058"	"1.193"	"0.919"	"1.082"	"0.854"	"0.16"	"0.08"	"0.26"	"-0.12"	"0.11"	"-0.23"	"93.7"	"106.3"	"114.4"	"108.4"	"96.4"	"87.0"	"90.6"	"90.7"	"127.5"	"114.7"	"115.0"	"79.9"	"98.0"	"77.5"	"114.4"	"108.4"	"96.4"	"87.0"	"90.6"	"90.7"	"127.5"	"114.7"	"115.0"	"79.9"	"98.0"	"77.5"	"1395841.30881723"	"1322841.6251127"	"1175660.41677442"	"1061100.46605979"	"1104806"	"1106266.58702053"	"1555233.65918649"	"1399084.39570039"	"1403051.16845944"	"975316.260323622"	"1195298.2756531"	"944877.739213014"	"1331650.875"	"1087371.5"	"942729.8125"	"829291.75"	"1104806"	"795437.9375"	"1338957.625"	"1044007.0625"	"1015061.125"	"688628.3125"	"1063727.125"	"614857.5"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"-8868213954756870211"	"High"	"IsMasterProtein"	"B4E1N1"	"Armadillo repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=ARMC6 PE=1 SV=1"	"0.006"	"False"	"3.151"	"4"	"1"	"0"	"1"	"1.84"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"1"
"-4379760637260408302"	"High"	"IsMasterProtein"	"Q9NS69"	"Mitochondrial import receptor subunit TOM22 homolog OS=Homo sapiens OX=9606 GN=TOMM22 PE=1 SV=3"	"0.006"	"False"	"3.132"	"8"	"1"	"1"	"1"	"0.00"	"0"	"0.723"	"-0.47"	"0.865645796155248"	"4.42"	"0.693"	"0.735"	"0.712"	"0.852"	"0.735"	"0.585"	"-0.53"	"-0.44"	"-0.49"	"-0.23"	"-0.44"	"-0.77"	"115.5"	"84.5"	"133.4"	"114.7"	"133.4"	"103.9"	"93.0"	"121.6"	"92.5"	"84.4"	"95.0"	"88.5"	"68.4"	"71.1"	"133.4"	"114.7"	"133.4"	"103.9"	"93.0"	"121.6"	"92.5"	"84.4"	"95.0"	"88.5"	"68.4"	"71.1"	"927168.885530709"	"797165.952916317"	"927082.415431901"	"721543.099652848"	"646463.4375"	"844834.301211318"	"642941.557343691"	"586313.825743678"	"659734.54148627"	"615015.116801817"	"474999.521696403"	"494003.162711946"	"884531.25"	"655267.8125"	"743401.9375"	"563914.3125"	"646463.4375"	"607460.5"	"553531.9375"	"437511.6875"	"477296.125"	"434235.375"	"422714.46875"	"321461.21875"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"-692133851352470930"	"High"	"IsMasterProtein"	"Q14376"	"UDP-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2"	"0.006"	"False"	"3.130"	"6"	"1"	"0"	"1"	"9.86"	"0"	"3.370"	"1.75"	"0.00227283125261253"	"24.76"	"4.415"	"3.790"	"2.859"	"2.755"	"2.996"	"4.869"	"2.14"	"1.92"	"1.52"	"1.46"	"1.58"	"2.28"	"44.0"	"156.0"	"35.9"	"36.4"	"54.0"	"55.9"	"53.5"	"34.0"	"158.3"	"137.9"	"154.5"	"153.9"	"160.2"	"165.7"	"35.9"	"36.4"	"54.0"	"55.9"	"53.5"	"34.0"	"158.3"	"137.9"	"154.5"	"153.9"	"160.2"	"165.7"	"224272.293744288"	"227491.892888875"	"338050.137895523"	"349362.575090571"	"334452.71875"	"212839.963410956"	"990131.064594662"	"862258.44828764"	"966371.310260656"	"962447.255774497"	"1001871.96609791"	"1036229.6937262"	"213958.703125"	"186997.59375"	"271073.125"	"273040.59375"	"334452.71875"	"153038.140625"	""	""	"699137.6875"	""	""	"674302.6875"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"1"
"185652229165611282"	"High"	"IsMasterProtein"	"Q9NY27"	"Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PPP4R2 PE=1 SV=3"	"0.006"	"False"	"3.123"	"4"	"1"	"1"	"1"	"0.00"	"0"	"0.883"	"-0.18"	"0.997628803420481"	"25.63"	"0.483"	"0.927"	"1.104"	"0.840"	"2.341"	"0.771"	"-1.05"	"-0.11"	"0.14"	"-0.25"	"1.23"	"-0.38"	"102.0"	"98.0"	"121.8"	"121.6"	"110.6"	"134.8"	"47.0"	"83.1"	"58.9"	"112.7"	"122.1"	"113.3"	"110.0"	"64.0"	"121.8"	"121.6"	"110.6"	"134.8"	"47.0"	"83.1"	"58.9"	"112.7"	"122.1"	"113.3"	"110.0"	"64.0"	"284165.784444738"	"283598.468224336"	"258001.023156551"	"314433.252316895"	"109575.5234375"	"193773.765789051"	"137366.913528796"	"262846.428551922"	"284809.773419929"	"264269.342912367"	"256514.875697518"	"149327.455606391"	""	"233117.015625"	"206883.9375"	""	"109575.5234375"	""	""	"196137.9375"	"206050.453125"	""	"228279.28125"	"97171.4140625"	"Not Found"	"Peak Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"1"
"1344142120960836563"	"High"	"IsMasterProtein"	"Q9BWS9"	"Chitinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CHID1 PE=1 SV=1"	"0.006"	"False"	"3.085"	"7"	"1"	"1"	"1"	"0.00"	"0"	"0.100"	"-3.32"	"8.84552008238929E-17"	"0.00"	"0.100"	"0.100"	"0.100"	"0.100"	"0.100"	"0.100"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"200.0"	""	"175.8"	"193.9"	"155.2"	"215.9"	"241.4"	"217.8"	""	""	""	""	""	""	"175.8"	"193.9"	"155.2"	"215.9"	"241.4"	"217.8"	""	""	""	""	""	""	"173559.821071149"	"191431.963659052"	"153212.932329138"	"213164.775353037"	"238283.365737348"	"215011.117212519"	""	""	""	""	""	""	""	""	""	"166596.65625"	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"
"4463024331811541084"	"High"	"IsMasterProtein"	"Q15054"	"DNA polymerase delta subunit 3 OS=Homo sapiens OX=9606 GN=POLD3 PE=1 SV=2"	"0.006"	"False"	"3.073"	"3"	"1"	"1"	"1"	"2.24"	"0"	"0.993"	"-0.01"	"0.922915040669576"	"6.00"	"1.005"	"0.995"	"0.751"	"0.886"	"1.067"	"0.990"	"0.01"	"-0.01"	"-0.41"	"-0.18"	"0.09"	"-0.01"	"103.7"	"96.3"	"107.8"	"116.7"	"105.4"	"104.2"	"79.3"	"103.6"	"108.3"	"116.1"	"79.2"	"92.3"	"84.5"	"102.6"	"107.8"	"116.7"	"105.4"	"104.2"	"79.3"	"103.6"	"108.3"	"116.1"	"79.2"	"92.3"	"84.5"	"102.6"	"581200.557378627"	"628916.539689009"	"568155.908133208"	"561855.798426943"	"427337.84375"	"558590.99982455"	"583826.107388562"	"626047.336021099"	"426959.346543052"	"497578.105743083"	"455766.112736573"	"553012.063203112"	"554472.9375"	"516967.34375"	"455588.625"	""	"427337.84375"	"401643.21875"	"502637.28125"	"467161.125"	"308890.96875"	"351318.21875"	"405598.15625"	"359859.90625"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"-8486427996122431983"	"High"	"IsMasterProtein"	"M0QXH4"	"Hyaluronan synthase 1 OS=Homo sapiens OX=9606 GN=HAS1 PE=1 SV=1"	"0.006"	"False"	"3.065"	"4"	"1"	"0"	"1"	"0.00"	"0"	"4.119"	"2.04"	"0.00637542658283598"	"170.88"	"10.000"	"10.000"	"1.697"	"1.411"	"0.505"	"10.000"	"3.32"	"3.32"	"0.76"	"0.50"	"-0.99"	"3.32"	"24.2"	"175.8"	"1.4"	"12.0"	"145.3"	"102.9"	"39.4"	"11.1"	"118.0"	"172.3"	"246.5"	"145.1"	"19.9"	"186.1"	"1.4"	"12.0"	"145.3"	"102.9"	"39.4"	"11.1"	"118.0"	"172.3"	"246.5"	"145.1"	"19.9"	"186.1"	"809.926245161685"	"6830.04820821557"	"82863.7375355449"	"58667.3590488681"	"22493.2001953125"	"6316.9469793095"	"67319.5685753156"	"98263.9111071243"	"140600.558119875"	"82767.4947404696"	"11348.1860448255"	"106149.614840962"	"772.680236816406"	"5614.27734375"	"66446.15625"	"45850.8486328125"	"22493.2001953125"	""	""	"73325.2529296875"	"101719.854492188"	"58438.521484375"	"10099.046875"	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"1"
"-5457086219515973345"	"High"	"IsMasterProtein"	"P61086"	"Ubiquitin-conjugating enzyme E2 K OS=Homo sapiens OX=9606 GN=UBE2K PE=1 SV=3"	"0.006"	"False"	"3.063"	"7"	"1"	"1"	"1"	"12.86"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"
"-7013523737052153028"	"High"	"IsMasterProtein"	"K7ERB7"	"Basal cell adhesion molecule (Fragment) OS=Homo sapiens OX=9606 GN=BCAM PE=1 SV=1"	"0.006"	"False"	"3.053"	"25"	"1"	"0"	"1"	"10.02"	"0"	"10.000"	"3.32"	"8.84552008238929E-17"	"0.00"	"10.000"	"10.000"	"10.000"	"10.000"	"10.000"	"10.000"	"3.32"	"3.32"	"3.32"	"3.32"	"3.32"	"3.32"	""	"200.0"	""	""	""	""	""	""	"208.7"	"187.7"	"191.6"	"208.3"	"192.6"	"211.0"	""	""	""	""	""	""	"208.7"	"187.7"	"191.6"	"208.3"	"192.6"	"211.0"	""	""	""	""	""	""	"242934.703020578"	"218476.954001922"	"223079.261121249"	"242445.610671716"	"224233.824259262"	"245654.410325527"	""	""	""	""	""	""	""	"163029.109375"	"161390.46875"	"171180.28125"	"199551.53125"	"159853.96875"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"6388610480367959150"	"High"	"IsMasterProtein"	"O15446"	"DNA-directed RNA polymerase I subunit RPA34 OS=Homo sapiens OX=9606 GN=POLR1G PE=1 SV=1"	"0.006"	"False"	"3.052"	"13"	"2"	"2"	"2"	"2.58"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"
"-3616411619599796283"	"High"	"IsMasterProtein"	"H7C5M1"	"RNA-binding protein 34 (Fragment) OS=Homo sapiens OX=9606 GN=RBM34 PE=1 SV=1"	"0.006"	"False"	"3.051"	"24"	"1"	"0"	"1"	"2.05"	"0"	"0.258"	"-1.96"	"0.003902287599712"	"21.48"	"0.184"	"0.221"	"0.286"	"0.301"	"0.302"	"0.232"	"-2.44"	"-2.18"	"-1.80"	"-1.73"	"-1.73"	"-2.11"	"156.4"	"43.6"	"144.0"	"138.8"	"187.6"	"155.1"	"155.8"	"173.7"	"26.4"	"30.7"	"53.7"	"46.7"	"47.1"	"40.3"	"144.0"	"138.8"	"187.6"	"155.1"	"155.8"	"173.7"	"26.4"	"30.7"	"53.7"	"46.7"	"47.1"	"40.3"	"888296.449677549"	"856373.989010518"	"1157443.21372963"	"956492.56713995"	"961053"	"1071688.97348445"	"163133.540580366"	"189481.9761857"	"331418.65471048"	"287774.450682138"	"290450.769611777"	"248863.489136791"	"847446.4375"	"703936.625"	"928121.9375"	"747536.5625"	"961053"	"770575.625"	"140447.640625"	"141392.84375"	"239770.4375"	"203185"	"258479.71875"	"161942.203125"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"-327475496585371320"	"High"	"IsMasterProtein"	"Q9BWD1"	"Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2"	"0.006"	"False"	"3.037"	"7"	"1"	"1"	"1"	"0.00"	"0"	"10.000"	"3.32"	"8.84552008238929E-17"	"0.00"	"10.000"	"10.000"	"10.000"	"10.000"	"10.000"	"10.000"	"3.32"	"3.32"	"3.32"	"3.32"	"3.32"	"3.32"	""	"200.0"	""	""	""	""	""	""	"191.8"	"234.4"	"203.9"	"172.6"	"183.6"	"213.7"	""	""	""	""	""	""	"191.8"	"234.4"	"203.9"	"172.6"	"183.6"	"213.7"	""	""	""	""	""	""	"1345155.76988309"	"1643363.43147859"	"1429784.16292112"	"1209861.05024809"	"1287298.55918222"	"1498521.46537678"	""	""	""	""	""	""	"1158093.875"	"1226289.875"	"1034401.5625"	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Not Found"	"Not Found"	"1"
"1745587393754728304"	"High"	"IsMasterProtein"	"Q9NQZ2"	"Something about silencing protein 10 OS=Homo sapiens OX=9606 GN=UTP3 PE=1 SV=1"	"0.006"	"False"	"3.029"	"5"	"1"	"1"	"1"	"6.55"	"0"	"0.641"	"-0.64"	"0.84660001990168"	"22.52"	"0.827"	"0.826"	"0.593"	"0.625"	"0.657"	"0.497"	"-0.27"	"-0.28"	"-0.75"	"-0.68"	"-0.61"	"-1.01"	"122.7"	"77.3"	"107.0"	"90.1"	"118.4"	"111.2"	"160.4"	"136.8"	"88.5"	"74.4"	"70.2"	"69.5"	"105.4"	"68.0"	"107.0"	"90.1"	"118.4"	"111.2"	"160.4"	"136.8"	"88.5"	"74.4"	"70.2"	"69.5"	"105.4"	"68.0"	"278140.249135432"	"234230.913705689"	"307601.233360417"	"288953.10747403"	"416937.09375"	"355566.941308265"	"229995.558686895"	"193382.199081115"	"182519.075428737"	"180632.739315368"	"273822.615618596"	"176705.40220323"	"265349.4375"	"192537.046875"	"246656.984375"	"225828.21875"	"416937.09375"	"255663"	""	"144303.21875"	"132046.515625"	"127536.90625"	"243681.890625"	"114986.984375"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"-6799068423441244313"	"High"	"IsMasterProtein"	"E5RJR3"	"Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens OX=9606 GN=MAT2B PE=1 SV=1"	"0.007"	"False"	"3.012"	"10"	"1"	"0"	"1"	"1.69"	"0"	"1.397"	"0.48"	"0.654832005338481"	"3.58"	"1.446"	"1.381"	"1.378"	"1.317"	"1.579"	"1.414"	"0.53"	"0.47"	"0.46"	"0.40"	"0.66"	"0.50"	"81.3"	"118.7"	"87.2"	"90.5"	"73.3"	"80.7"	"82.9"	"81.4"	"126.1"	"125.0"	"101.0"	"106.3"	"130.8"	"115.0"	"87.2"	"90.5"	"73.3"	"80.7"	"82.9"	"81.4"	"126.1"	"125.0"	"101.0"	"106.3"	"130.8"	"115.0"	"1295089.80825503"	"1344401.16932095"	"1088060.07082718"	"1198170.98259045"	"1230646.375"	"1208346.24363834"	"1872706.79316405"	"1856680.1450147"	"1499875.39338561"	"1578282.14537469"	"1943185.52142925"	"1708695.49984129"	"1235532.625"	"1105093.375"	"872485.5"	"936417.75"	"1230646.375"	"868836.1875"	"1612281.875"	"1385468.375"	"1085110.25"	"1114356.25"	"1729291.5"	"1111894.375"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"
"4622690060897357887"	"High"	"IsMasterProtein"	"Q9UII2"	"ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1"	"0.007"	"False"	"3.002"	"10"	"1"	"0"	"1"	"0.00"	"0"	"0.800"	"-0.32"	"0.954576333196799"	"23.81"	"0.693"	"0.960"	"0.458"	"0.975"	"0.712"	"0.898"	"-0.53"	"-0.06"	"-1.13"	"-0.04"	"-0.49"	"-0.16"	"113.1"	"86.9"	"102.0"	"93.9"	"146.1"	"81.6"	"142.2"	"119.0"	"70.6"	"90.1"	"66.9"	"79.6"	"101.3"	"106.8"	"102.0"	"93.9"	"146.1"	"81.6"	"142.2"	"119.0"	"70.6"	"90.1"	"66.9"	"79.6"	"101.3"	"106.8"	"201708.825738159"	"185723.609634178"	"289047.72741772"	"161364.26944499"	"281309.6875"	"235312.800180443"	"139710.386232103"	"178202.500862994"	"132293.291294864"	"157405.056582507"	"200412.727451088"	"211339.931597814"	"192432.859375"	""	""	"126112.5234375"	"281309.6875"	"169196.765625"	"120281.7890625"	""	""	""	"178352.515625"	"137524.609375"	"High"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"1"
"-441921862373073287"	"High"	"IsMasterProtein"	"C9JYY9"	"ADP-sugar pyrophosphatase (Fragment) OS=Homo sapiens OX=9606 GN=NUDT5 PE=1 SV=8"	"0.007"	"False"	"3.001"	"13"	"1"	"0"	"1"	"1.86"	"0"	"0.100"	"-3.32"	"8.84552008238929E-17"	"0.00"	"0.100"	"0.100"	"0.100"	"0.100"	"0.100"	"0.100"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"200.0"	""	"236.6"	"217.5"	"192.7"	"175.5"	"181.6"	"196.1"	""	""	""	""	""	""	"236.6"	"217.5"	"192.7"	"175.5"	"181.6"	"196.1"	""	""	""	""	""	""	"1828569.78071286"	"1681021.42265655"	"1489430.74539208"	"1356477.95429236"	"1403647.875"	"1515329.35924823"	""	""	""	""	""	""	"1744479.5"	"1381794.125"	"1194333.625"	"1060140.875"	"1403647.875"	"1089566"	""	""	""	""	""	""	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"
"368782839426697109"	"High"	"IsMasterProtein"	"O94886"	"CSC1-like protein 1 OS=Homo sapiens OX=9606 GN=TMEM63A PE=1 SV=3"	"0.007"	"False"	"2.997"	"2"	"1"	"0"	"1"	"0.00"	"0"	"10.000"	"3.32"	"8.84552008238929E-17"	"0.00"	"10.000"	"10.000"	"10.000"	"10.000"	"10.000"	"10.000"	"3.32"	"3.32"	"3.32"	"3.32"	"3.32"	"3.32"	""	"200.0"	""	""	""	""	""	""	"165.6"	"261.8"	"224.3"	"146.9"	"209.2"	"192.2"	""	""	""	""	""	""	"165.6"	"261.8"	"224.3"	"146.9"	"209.2"	"192.2"	""	""	""	""	""	""	"252261.416517148"	"398781.416585962"	"341624.864035779"	"223808.024460944"	"318598.612655614"	"292702.842831355"	""	""	""	""	""	""	"217181.09375"	"297573.625"	""	"158021.09375"	"283529.21875"	"190469.65625"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"-6548984541792378367"	"High"	"IsMasterProtein"	"Q9Y5Y2"	"Cytosolic Fe-S cluster assembly factor NUBP2 OS=Homo sapiens OX=9606 GN=NUBP2 PE=1 SV=1"	"0.007"	"False"	"2.994"	"10"	"1"	"0"	"1"	"2.04"	"0"	"0.100"	"-3.32"	"8.84552008238929E-17"	"0.00"	"0.100"	"0.100"	"0.100"	"0.100"	"0.100"	"0.100"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"200.0"	""	"279.3"	"146.5"	"172.9"	"175.3"	"303.1"	"122.9"	""	""	""	""	""	""	"279.3"	"146.5"	"172.9"	"175.3"	"303.1"	"122.9"	""	""	""	""	""	""	"207244.159923689"	"108700.087381312"	"128282.650847365"	"130046.07800091"	"224869.328125"	"91171.3281942586"	""	""	""	""	""	""	"197713.640625"	"89351.1171875"	"102866.3359375"	"101636.125"	"224869.328125"	"65554.84375"	""	""	""	""	""	""	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"
"3200179838073860903"	"High"	"IsMasterProtein"	"O76031"	"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2"	"0.007"	"False"	"2.994"	"2"	"1"	"1"	"1"	"1.63"	"0"	"0.655"	"-0.61"	"0.858025382396141"	"9.12"	"0.649"	"0.790"	"0.661"	"0.520"	"0.682"	"0.605"	"-0.62"	"-0.34"	"-0.60"	"-0.94"	"-0.55"	"-0.73"	"122.8"	"77.2"	"144.1"	"122.8"	"107.2"	"122.3"	"117.3"	"113.0"	"93.6"	"96.9"	"70.8"	"63.6"	"80.0"	"68.3"	"144.1"	"122.8"	"107.2"	"122.3"	"117.3"	"113.0"	"93.6"	"96.9"	"70.8"	"63.6"	"80.0"	"68.3"	"327437.496128914"	"279011.257955452"	"243512.494808453"	"277892.863587225"	"266641.5"	"256825.770631492"	"212645.786635939"	"220292.907866355"	"160958.386734395"	"144474.322097825"	"181873.96887237"	"155282.153258433"	"312379.65625"	"229346.34375"	"195265.984375"	"217184.203125"	"266641.5"	"184665.21875"	"183074.546875"	"164384.1875"	"116448.0703125"	"102007.0234375"	"161854.390625"	"101046.296875"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
