"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance Ratio F1 Light  F1 Heavy"	"Abundance Ratio F2 Light  F2 Heavy"	"Abundance Ratio F3 Light  F3 Heavy"	"Abundance Ratio F4 Light  F4 Heavy"	"Abundance Ratio F5 Light  F5 Heavy"	"Abundance Ratio F6 Light  F6 Heavy"	"Abundance Ratio Adj P-Value F1 Light  F1 Heavy"	"Abundance Ratio Adj P-Value F2 Light  F2 Heavy"	"Abundance Ratio Adj P-Value F3 Light  F3 Heavy"	"Abundance Ratio Adj P-Value F4 Light  F4 Heavy"	"Abundance Ratio Adj P-Value F5 Light  F5 Heavy"	"Abundance Ratio Adj P-Value F6 Light  F6 Heavy"	"Abundance Ratio Variability in Percent F1 Light  F1 Heavy"	"Abundance Ratio Variability in Percent F2 Light  F2 Heavy"	"Abundance Ratio Variability in Percent F3 Light  F3 Heavy"	"Abundance Ratio Variability in Percent F4 Light  F4 Heavy"	"Abundance Ratio Variability in Percent F5 Light  F5 Heavy"	"Abundance Ratio Variability in Percent F6 Light  F6 Heavy"	"Abundances Grouped F1 Light"	"Abundances Grouped F1 Heavy"	"Abundances Grouped F2 Light"	"Abundances Grouped F2 Heavy"	"Abundances Grouped F3 Light"	"Abundances Grouped F3 Heavy"	"Abundances Grouped F4 Light"	"Abundances Grouped F4 Heavy"	"Abundances Grouped F5 Light"	"Abundances Grouped F5 Heavy"	"Abundances Grouped F6 Light"	"Abundances Grouped F6 Heavy"	"Abundances by Bio Rep F1 Light1"	"Abundances by Bio Rep F1 Heavy1"	"Abundances by Bio Rep F2 Light2"	"Abundances by Bio Rep F2 Heavy2"	"Abundances by Bio Rep F3 Light3"	"Abundances by Bio Rep F3 Heavy3"	"Abundances by Bio Rep F4 Light4"	"Abundances by Bio Rep F4 Heavy4"	"Abundances by Bio Rep F5 Light5"	"Abundances by Bio Rep F5 Heavy5"	"Abundances by Bio Rep F6 Light6"	"Abundances by Bio Rep F6 Heavy6"	"Abundances Scaled F1 Light Sample 1"	"Abundances Scaled F1 Heavy Control 1"	"Abundances Scaled F2 Light Sample 2"	"Abundances Scaled F2 Heavy Control 2"	"Abundances Scaled F3 Light Sample 3"	"Abundances Scaled F3 Heavy Control 3"	"Abundances Scaled F4 Light Sample 4"	"Abundances Scaled F4 Heavy Control 4"	"Abundances Scaled F5 Light Sample 5"	"Abundances Scaled F5 Heavy Control 5"	"Abundances Scaled F6 Light Sample 6"	"Abundances Scaled F6 Heavy Control 6"	"Abundances Normalized F1 Light Sample 1"	"Abundances Normalized F1 Heavy Control 1"	"Abundances Normalized F2 Light Sample 2"	"Abundances Normalized F2 Heavy Control 2"	"Abundances Normalized F3 Light Sample 3"	"Abundances Normalized F3 Heavy Control 3"	"Abundances Normalized F4 Light Sample 4"	"Abundances Normalized F4 Heavy Control 4"	"Abundances Normalized F5 Light Sample 5"	"Abundances Normalized F5 Heavy Control 5"	"Abundances Normalized F6 Light Sample 6"	"Abundances Normalized F6 Heavy Control 6"	"Abundance F1 Light Sample 1"	"Abundance F1 Heavy Control 1"	"Abundance F2 Light Sample 2"	"Abundance F2 Heavy Control 2"	"Abundance F3 Light Sample 3"	"Abundance F3 Heavy Control 3"	"Abundance F4 Light Sample 4"	"Abundance F4 Heavy Control 4"	"Abundance F5 Light Sample 5"	"Abundance F5 Heavy Control 5"	"Abundance F6 Light Sample 6"	"Abundance F6 Heavy Control 6"	"Found in Sample in S1 F1 Light Sample 1"	"Found in Sample in S7 F1 Heavy Control 1"	"Found in Sample in S2 F2 Light Sample 2"	"Found in Sample in S8 F2 Heavy Control 2"	"Found in Sample in S3 F3 Light Sample 3"	"Found in Sample in S9 F3 Heavy Control 3"	"Found in Sample in S4 F4 Light Sample 4"	"Found in Sample in S10 F4 Heavy Control 4"	"Found in Sample in S5 F5 Light Sample 5"	"Found in Sample in S11 F5 Heavy Control 5"	"Found in Sample in S6 F6 Light Sample 6"	"Found in Sample in S12 F6 Heavy Control 6"	"Number of Protein Groups"	"Modifications"
"6076185631256904569"	"False"	"High"	"IsMasterProtein"	"Q9P016"	"Thymocyte nuclear protein 1 OS=Homo sapiens OX=9606 GN=THYN1 PE=1 SV=1"	"0.002"	"False"	"4.377"	"5"	"1"	"1"	"1"	"225"	"25.7"	"9.25"	"0.00"	"1"	"0"	"1.451"	"0.872"	"1.026"	"1.000"	"100.000"	"1.171"	"0.865657196139864"	"0.887175863035072"	"0.979945939385483"	"0.964795681892443"	"7.78790259230165E-17"	"0.973159771922978"	"0.00"	"0.00"	"0.00"	"0.00"	""	"0.00"	"133.9"	"92.3"	"119.3"	"136.9"	"102.6"	"100.0"	"100.0"	"100.0"	"118.6"	""	"105.9"	"90.4"	"133.9"	"92.3"	"119.3"	"136.9"	"102.6"	"100.0"	"100.0"	"100.0"	"118.6"	""	"105.9"	"90.4"	"133.9"	"92.3"	"119.3"	"136.9"	"102.6"	"100.0"	"100.0"	"100.0"	"118.6"	""	"105.9"	"90.4"	"612693.708262048"	"422328.829172177"	"545981.253228488"	"626220.581869854"	"469533.793020498"	"457489.737913281"	"457722.585072458"	"457648.28125"	"542498.351592553"	""	"484376.542647678"	"413585.278678676"	"435717.875"	"350435.96875"	"400036.125"	"533749"	"376481.90625"	"430295.59375"	"391589.21875"	"457648.28125"	"456651.0625"	""	"411892.78125"	"410370.3125"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"1"	""
"-8280603052220464281"	"False"	"High"	"IsMasterProtein"	"P78357"	"Contactin-associated protein 1 OS=Homo sapiens OX=9606 GN=CNTNAP1 PE=1 SV=1"	"0.002"	"False"	"4.374"	"1"	"1"	"1"	"1"	"1384"	"156.2"	"7.05"	"1.69"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-3146791204946970239"	"False"	"High"	"IsMasterProtein"	"Q9Y6W5"	"Wiskott-Aldrich syndrome protein family member 2 OS=Homo sapiens OX=9606 GN=WASF2 PE=1 SV=3"	"0.002"	"False"	"4.331"	"4"	"1"	"2"	"1"	"498"	"54.3"	"5.53"	"5.17"	"1"	"0"	"0.010"	""	"0.010"	"0.010"	"0.010"	"0.010"	"7.66693100713719E-17"	""	"8.20016542597188E-17"	"7.88019169329074E-17"	"7.78790259230165E-17"	"7.95607028753994E-17"	""	""	""	""	""	""	""	"191.0"	""	""	""	"233.5"	""	"323.6"	""	"229.2"	""	"222.7"	""	"191.0"	""	""	""	"233.5"	""	"323.6"	""	"229.2"	""	"222.7"	""	"191.0"	""	""	""	"233.5"	""	"323.6"	""	"229.2"	""	"222.7"	""	"259475.989447303"	""	""	""	"317084.441781584"	""	"439510.75"	""	"311287.748612611"	""	"302516.458171971"	""	"215305.5"	""	""	""	"298236.28125"	""	"439510.75"	""	"306416.09375"	""	"300164.875"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"1"	""
"6853752766827675942"	"False"	"High"	"IsMasterProtein"	"P00846"	"ATP synthase subunit a OS=Homo sapiens OX=9606 GN=MT-ATP6 PE=1 SV=1"	"0.002"	"False"	"4.327"	"4"	"1"	"9"	"1"	"226"	"24.8"	"10.10"	"9.10"	"1"	"0"	"1.156"	"1.094"	"0.967"	"0.904"	"0.978"	"0.896"	"0.962892721085254"	"0.998814225753881"	"0.953132176979482"	"0.909132646280039"	"0.951822294934226"	"0.913653654537754"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"89.9"	"77.7"	"71.9"	"65.7"	"109.7"	"113.5"	"117.7"	"130.1"	"113.1"	"115.6"	"92.2"	"103.0"	"89.9"	"77.7"	"71.9"	"65.7"	"109.7"	"113.5"	"117.7"	"130.1"	"113.1"	"115.6"	"92.2"	"103.0"	"89.9"	"77.7"	"71.9"	"65.7"	"109.7"	"113.5"	"117.7"	"130.1"	"113.1"	"115.6"	"92.2"	"103.0"	"2994939.69121755"	"2590249.61075753"	"2395044.7452671"	"2188721.5886507"	"3657126.91750797"	"3782467.77316071"	"3922314.5252934"	"4336653"	"3767562.98698899"	"3850976.2988312"	"3074136.55054908"	"3431134.34944182"	"2129855"	"2149312.5"	"1754830.25"	"1865521.5"	"2932360"	"3557630"	"3355604.75"	"4336653"	"3171367.5"	"3790708.5"	"2614112.25"	"3404462.75"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"1"	""
"4271823877594573979"	"False"	"High"	"IsMasterProtein"	"P27105"	"Erythrocyte band 7 integral membrane protein OS=Homo sapiens OX=9606 GN=STOM PE=1 SV=3"	"0.002"	"False"	"4.326"	"7"	"1"	"4"	"1"	"288"	"31.7"	"7.88"	"0.00"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"1"	""
"-7524466762152595244"	"False"	"High"	"IsMasterProtein"	"C9JQS9"	"Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB PE=1 SV=1"	"0.002"	"False"	"4.304"	"4"	"1"	"3"	"1"	"559"	"60.7"	"7.97"	"0.00"	"1"	"0"	"0.010"	""	"0.010"	"0.010"	"0.010"	"3.238"	"7.66693100713719E-17"	""	"8.20016542597188E-17"	"7.88019169329074E-17"	"7.78790259230165E-17"	"0.0191048325799044"	""	""	""	""	""	"0.00"	""	"133.6"	""	""	""	"112.3"	""	"142.6"	""	"129.4"	"521.2"	"161.0"	""	"133.6"	""	""	""	"112.3"	""	"142.6"	""	"129.4"	"521.2"	"161.0"	""	"133.6"	""	""	""	"112.3"	""	"142.6"	""	"129.4"	"521.2"	"161.0"	""	"326918.665571232"	""	""	""	"274884.870636172"	""	"349006.71875"	""	"316624.169882865"	"1275568.5648193"	"393953.044355729"	""	"271267.4375"	""	""	""	"258545.140625"	""	"349006.71875"	""	"311669"	"1084688.125"	"390890.6875"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"1"	""
"-7155113845635909290"	"False"	"High"	"IsMasterProtein"	"P61601"	"Neurocalcin-delta OS=Homo sapiens OX=9606 GN=NCALD PE=1 SV=2"	"0.002"	"False"	"4.289"	"4"	"1"	"9"	"1"	"193"	"22.2"	"5.35"	"18.09"	"1"	"0"	"1.011"	"0.986"	"1.159"	"1.142"	"0.874"	"0.932"	"0.971802681492896"	"0.945133311980945"	"0.979945939385483"	"0.98273737001545"	"0.847503799650723"	"0.926513832455534"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"100.9"	"99.8"	"106.4"	"107.9"	"107.4"	"92.7"	"95.5"	"83.6"	"97.1"	"111.0"	"95.4"	"102.4"	"100.9"	"99.8"	"106.4"	"107.9"	"107.4"	"92.7"	"95.5"	"83.6"	"97.1"	"111.0"	"95.4"	"102.4"	"100.9"	"99.8"	"106.4"	"107.9"	"107.4"	"92.7"	"95.5"	"83.6"	"97.1"	"111.0"	"95.4"	"102.4"	"2098835.97004466"	"2076822.20216013"	"2214163.84234771"	"2245599.24281647"	"2235409.25636113"	"1928724.13514478"	"1986657.50173013"	"1740027.5"	"2019618.56511176"	"2310060.45801798"	"1984553.19867594"	"2130069.89756533"	"1492589.75"	"1723285.625"	"1622300.25"	"1914000.25"	"1792397.375"	"1814076.75"	"1699618.25"	"1740027.5"	"1700025.375"	"2273908"	"1687577.875"	"2113512"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"-1896040804703995309"	"False"	"High"	"IsMasterProtein"	"P62166"	"Neuronal calcium sensor 1 OS=Homo sapiens OX=9606 GN=NCS1 PE=1 SV=2"	"0.002"	"False"	"4.282"	"24"	"2"	"10"	"2"	"190"	"21.9"	"4.83"	"0.00"	"2"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"1"	""
"6545895763500621643"	"False"	"High"	"IsMasterProtein"	"P29034"	"Protein S100-A2 OS=Homo sapiens OX=9606 GN=S100A2 PE=1 SV=3"	"0.002"	"False"	"4.258"	"19"	"2"	"12"	"2"	"98"	"11.1"	"4.78"	"0.00"	"2"	"0"	"0.302"	"0.308"	"0.270"	"0.286"	"0.320"	"0.245"	"0.00412218001967215"	"0.000184069089694069"	"0.00424993970192975"	"0.0025415198667548"	"0.00228034355136515"	"0.000125782236511072"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"39.6"	"131.2"	"40.3"	"307.1"	"31.3"	"115.9"	"39.3"	"137.2"	"46.1"	"144.3"	"33.0"	"134.8"	"39.6"	"131.2"	"40.3"	"307.1"	"31.3"	"115.9"	"39.3"	"137.2"	"46.1"	"144.3"	"33.0"	"134.8"	"39.6"	"131.2"	"40.3"	"307.1"	"31.3"	"115.9"	"39.3"	"137.2"	"46.1"	"144.3"	"33.0"	"134.8"	"791950.327426549"	"2626488.55032331"	"806802.45959204"	"6147028.82566112"	"625846.407895104"	"2319201.68509474"	"786388.481621943"	"2745835.5"	"922749.577751719"	"2888051.26714577"	"660849.459316748"	"2698726.54642284"	"563196.4375"	"2179382.5"	"591137.75"	"5239320.75"	"501816.59375"	"2181343.5"	"672768.3125"	"2745835.5"	"776729.6875"	"2842853.25"	"561957.6875"	"2677748.25"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"8316251485158664462"	"False"	"High"	"IsMasterProtein"	"Q8N8A6"	"ATP-dependent RNA helicase DDX51 OS=Homo sapiens OX=9606 GN=DDX51 PE=1 SV=3"	"0.002"	"False"	"4.243"	"5"	"2"	"3"	"2"	"666"	"72.4"	"8.16"	"0.00"	"2"	"0"	""	"0.010"	"0.010"	"2.322"	"0.010"	"0.010"	""	"7.55692307692308E-17"	"8.20016542597188E-17"	"0.242576336720863"	"7.78790259230165E-17"	"7.95607028753994E-17"	""	""	""	"0.00"	""	""	""	""	""	"194.3"	""	"243.3"	"7.7"	"245.2"	""	"252.2"	""	"257.3"	""	""	""	"194.3"	""	"243.3"	"7.7"	"245.2"	""	"252.2"	""	"257.3"	""	""	""	"194.3"	""	"243.3"	"7.7"	"245.2"	""	"252.2"	""	"257.3"	""	""	""	"1676122.27139243"	""	"2099626.82230462"	"66746.5172820657"	"2115418.82421875"	""	"2176188.61295603"	""	"2220299.79113782"	""	""	""	"1428615.75"	""	"1974820.625"	"57102.74609375"	"2115418.82421875"	""	"2142131.25"	""	"2203040.5"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"High"	"Not Found"	"High"	"1"	""
"-5563508751764084076"	"False"	"High"	"IsMasterProtein"	"E9PC69"	"Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=MARK2 PE=1 SV=3"	"0.002"	"False"	"4.239"	"3"	"1"	"1"	"1"	"778"	"86.6"	"9.64"	"2.63"	"1"	"0"	""	"0.010"	"0.010"	""	"0.572"	"100.000"	""	"7.55692307692308E-17"	"8.20016542597188E-17"	""	"0.396916836603341"	"7.95607028753994E-17"	""	""	""	""	"0.00"	""	""	""	""	"257.9"	""	"295.5"	""	""	"163.5"	"285.9"	"197.0"	""	""	""	""	"257.9"	""	"295.5"	""	""	"163.5"	"285.9"	"197.0"	""	""	""	""	"257.9"	""	"295.5"	""	""	"163.5"	"285.9"	"197.0"	""	""	""	""	"649080.902366971"	""	"743707.925149982"	""	""	"411481.747959972"	"719534.595104406"	"495831.66359949"	""	""	""	""	"553233.625"	""	"699500.375"	""	""	"346367.09375"	"708273.875"	"421633.71875"	""	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"1"	""
"-8329541297808121166"	"False"	"High"	"IsMasterProtein"	"P49848"	"Transcription initiation factor TFIID subunit 6 OS=Homo sapiens OX=9606 GN=TAF6 PE=1 SV=1"	"0.002"	"False"	"4.237"	"4"	"1"	"2"	"1"	"677"	"72.6"	"8.60"	"0.00"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-8804942621368548730"	"False"	"High"	"IsMasterProtein"	"G8JLB3"	"tRNA pseudouridine synthase A (Fragment) OS=Homo sapiens OX=9606 GN=PUS1 PE=1 SV=1"	"0.002"	"False"	"4.234"	"3"	"1"	"2"	"1"	"384"	"42.9"	"8.47"	"4.69"	"1"	"0"	"1.433"	"1.548"	"1.691"	"1.324"	"1.468"	"1.482"	"0.839116259411006"	"0.795240529043442"	"0.767911354480727"	"0.912244963089477"	"0.831139397950336"	"0.809666343019367"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"126.2"	"88.1"	"121.4"	"78.4"	"115.9"	"68.6"	"118.5"	"89.5"	"124.0"	"84.4"	"110.5"	"74.6"	"126.2"	"88.1"	"121.4"	"78.4"	"115.9"	"68.6"	"118.5"	"89.5"	"124.0"	"84.4"	"110.5"	"74.6"	"126.2"	"88.1"	"121.4"	"78.4"	"115.9"	"68.6"	"118.5"	"89.5"	"124.0"	"84.4"	"110.5"	"74.6"	"1054434.58687182"	"736065.648266191"	"1013983.46353869"	"654839.722687612"	"968676.21678117"	"572835.937854079"	"989851.100183254"	"747829"	"1035986.26695841"	"705530.620327308"	"923217.261482629"	"623021.813842993"	"749862.4375"	"610765.5"	"742937.625"	"558142.0625"	"776704.625"	"538785.375"	"846833.9375"	"747829"	"872047.3125"	"694489.0625"	"785063.875"	"618178.8125"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"1370863716964718545"	"False"	"High"	"IsMasterProtein"	"E9PKN0"	"Pre-mRNA cleavage complex 2 protein Pcf11 (Fragment) OS=Homo sapiens OX=9606 GN=PCF11 PE=1 SV=1"	"0.002"	"False"	"4.229"	"2"	"1"	"1"	"1"	"784"	"88.9"	"9.85"	"2.47"	"1"	"0"	"2.603"	"1.909"	"1.657"	"1.612"	"1.413"	"2.298"	"0.151452255478298"	"0.552962450366083"	"0.782207757619393"	"0.746672276865721"	"0.865503834568893"	"0.224446466176913"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"96.2"	"37.0"	"141.3"	"74.0"	"130.1"	"78.5"	"138.9"	"86.2"	"109.3"	"77.3"	"161.2"	"70.1"	"96.2"	"37.0"	"141.3"	"74.0"	"130.1"	"78.5"	"138.9"	"86.2"	"109.3"	"77.3"	"161.2"	"70.1"	"96.2"	"37.0"	"141.3"	"74.0"	"130.1"	"78.5"	"138.9"	"86.2"	"109.3"	"77.3"	"161.2"	"70.1"	"492963.898040973"	"189404.931930202"	"723543.316408811"	"379011.001315947"	"666203.194602053"	"401946.108754133"	"711601.349111961"	"441428.40625"	"559676.547468668"	"396062.822707063"	"825488.039118246"	"359173.973778925"	"350571.875"	"157162.609375"	"530134.4375"	"323043.90625"	"534175.5"	"378053.59375"	"608786.6875"	"441428.40625"	"471110.90625"	"389864.4375"	"701959.1875"	"356381.96875"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"-9180018720622009683"	"False"	"High"	"IsMasterProtein"	"A0A3B3ISI3"	"Phosphatidylinositide phosphatase SAC2 OS=Homo sapiens OX=9606 GN=INPP5F PE=1 SV=1"	"0.002"	"False"	"4.228"	"3"	"2"	"17"	"2"	"747"	"86.6"	"7.42"	"5.05"	"2"	"0"	"0.844"	"0.888"	"0.937"	"1.018"	"0.949"	"0.901"	"0.858529044373928"	"0.877780037418664"	"0.936592115634893"	"0.991400291599491"	"0.929632597672204"	"0.913742606952227"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"95.5"	"113.1"	"93.6"	"105.4"	"94.7"	"101.1"	"96.1"	"94.4"	"94.2"	"99.2"	"99.0"	"113.7"	"95.5"	"113.1"	"93.6"	"105.4"	"94.7"	"101.1"	"96.1"	"94.4"	"94.2"	"99.2"	"99.0"	"113.7"	"95.5"	"113.1"	"93.6"	"105.4"	"94.7"	"101.1"	"96.1"	"94.4"	"94.2"	"99.2"	"99.0"	"113.7"	"3291527.45704996"	"3900715.70782028"	"3226884.66765119"	"3634917.81661032"	"3264501.72464786"	"3485706.1429332"	"3313621.11386537"	"3255466.25"	"3246628.56799996"	"3421678.02870148"	"3414982.68040198"	"3920596.66793408"	"2340773.75"	"3236698.5"	"2364312.75"	"3098163.5"	"2617545"	"3278508.5"	"2834857.5"	"3255466.25"	"2732868"	"3368128.75"	"2903953"	"3890120.27929688"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"1"	""
"2100681429736934038"	"False"	"High"	"IsMasterProtein"	"O95218"	"Zinc finger Ran-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZRANB2 PE=1 SV=2"	"0.002"	"False"	"4.223"	"3"	"1"	"2"	"1"	"330"	"37.4"	"10.01"	"3.37"	"1"	"0"	"1.312"	"1.303"	"1.127"	"1.228"	"1.209"	"1.302"	"0.892581821064912"	"0.895428781332552"	"0.986096425535917"	"0.938545629291211"	"0.951822294934226"	"0.902593563013548"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"121.2"	"92.4"	"116.4"	"89.3"	"105.6"	"93.6"	"108.4"	"88.2"	"102.6"	"84.9"	"111.7"	"85.8"	"121.2"	"92.4"	"116.4"	"89.3"	"105.6"	"93.6"	"108.4"	"88.2"	"102.6"	"84.9"	"111.7"	"85.8"	"121.2"	"92.4"	"116.4"	"89.3"	"105.6"	"93.6"	"108.4"	"88.2"	"102.6"	"84.9"	"111.7"	"85.8"	"1914488.2219837"	"1458823.24797826"	"1838210.70610494"	"1410289.81643906"	"1667447.01107067"	"1478936.8402593"	"1711788.31086828"	"1393399.375"	"1620076.40856579"	"1340088.13620592"	"1763694.67419834"	"1355010.29480146"	"1361490.625"	"1210488.375"	"1346842.375"	"1202037.75"	"1336993.5"	"1391025.75"	"1464463.125"	"1393399.375"	"1363708.5"	"1319115.75"	"1499769.375"	"1344477.25"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"-8296646597255303869"	"False"	"High"	"IsMasterProtein"	"H0YHS6"	"Tyrosine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=YARS2 PE=1 SV=1"	"0.002"	"False"	"4.215"	"7"	"1"	"1"	"1"	"291"	"32.2"	"8.40"	"3.10"	"1"	"0"	"0.994"	"100.000"	"1.088"	"0.688"	"0.381"	"0.795"	"0.958617878482385"	"7.55692307692308E-17"	"0.999536667896527"	"0.646316020438618"	"0.04933543473839"	"0.819087548952773"	"0.00"	""	"0.00"	"0.00"	"0.00"	"0.00"	"88.4"	"88.9"	"58.4"	""	"150.4"	"138.2"	"86.9"	"126.2"	"58.7"	"154.0"	"110.7"	"139.2"	"88.4"	"88.9"	"58.4"	""	"150.4"	"138.2"	"86.9"	"126.2"	"58.7"	"154.0"	"110.7"	"139.2"	"88.4"	"88.9"	"58.4"	""	"150.4"	"138.2"	"86.9"	"126.2"	"58.7"	"154.0"	"110.7"	"139.2"	"259443.239540295"	"261029.12989843"	"171463.981987326"	""	"441498.339772441"	"405695.645274974"	"255004.728603362"	"370414.875"	"172360.362944607"	"452078.372600236"	"324957.023406748"	"408770.350286683"	"184503.375"	"216594.25"	"125630.296875"	""	"354002.5"	"381580.25"	"218160.75"	"370414.875"	"145085.3125"	"445003.34375"	"276329.34375"	"405592.8125"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-692133851352470930"	"False"	"High"	"IsMasterProtein"	"Q14376"	"UDP-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2"	"0.002"	"False"	"4.200"	"6"	"1"	"5"	"1"	"348"	"38.3"	"6.73"	"9.08"	"1"	"0"	"100.000"	"100.000"	"100.000"	"100.000"	"0.478"	"100.000"	"7.66693100713719E-17"	"7.55692307692308E-17"	"8.20016542597188E-17"	"7.88019169329074E-17"	"0.152283656226006"	"7.95607028753994E-17"	""	""	""	""	"0.00"	""	"146.4"	""	"100.9"	""	"127.9"	""	"108.3"	""	"183.4"	"384.0"	"148.9"	""	"146.4"	""	"100.9"	""	"127.9"	""	"108.3"	""	"183.4"	"384.0"	"148.9"	""	"146.4"	""	"100.9"	""	"127.9"	""	"108.3"	""	"183.4"	"384.0"	"148.9"	""	"338236.630383154"	""	"233080.015595321"	""	"295509.962827157"	""	"250241.158813487"	""	"423626.268198922"	"886861.194747156"	"344005.980739689"	""	"240537.390625"	""	"170775.875"	""	"236946"	""	"214085.4375"	""	"356589.8125"	"872981.8125"	"292527.75"	""	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
